account_id,user_id,event_name,event_ts_utc,event_month,feature_name,metadata_json
acct_000205,acct_000205_owner,signup,2024-01-20T16:20:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000205,acct_000205_owner,first_invoice_created,2024-01-21T16:20:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000205,acct_000205_owner,first_payment_received,2024-01-23T16:20:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000205,acct_000205_owner,app_integration_connected,2024-02-10T16:20:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000205,acct_000205_owner,feature_activated,2024-02-15T16:20:00+00:00,2024-02-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000206,acct_000206_owner,signup,2024-08-23T12:41:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000206,acct_000206_owner,first_invoice_created,2024-08-31T12:41:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000206,acct_000206_owner,first_payment_received,2024-09-06T12:41:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000206,acct_000206_owner,app_integration_connected,2024-09-09T12:41:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000206,acct_000206_owner,feature_activated,2024-10-07T12:41:00+00:00,2024-10-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000206,acct_000206_owner,plan_upgrade,2024-10-24T12:41:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_000207,acct_000207_owner,signup,2024-03-02T08:19:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000207,acct_000207_owner,first_invoice_created,2024-03-08T08:19:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000207,acct_000207_owner,first_payment_received,2024-03-08T08:19:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000207,acct_000207_owner,app_integration_connected,2024-03-12T08:19:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000207,acct_000207_owner,feature_activated,2024-04-08T08:19:00+00:00,2024-04-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000208,acct_000208_owner,signup,2024-02-08T16:08:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000208,acct_000208_owner,first_invoice_created,2024-02-11T16:08:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000208,acct_000208_owner,first_payment_received,2024-02-11T16:08:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000208,acct_000208_owner,app_integration_connected,2024-03-01T16:08:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000208,acct_000208_owner,feature_activated,2024-03-12T16:08:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000209,acct_000209_owner,signup,2024-06-22T19:44:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000209,acct_000209_owner,first_invoice_created,2024-06-29T19:44:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000209,acct_000209_owner,first_payment_received,2024-07-04T19:44:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000210,acct_000210_owner,signup,2024-07-21T09:53:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000210,acct_000210_owner,first_invoice_created,2024-07-28T09:53:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000210,acct_000210_owner,first_payment_received,2024-08-04T09:53:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000210,acct_000210_owner,app_integration_connected,2024-08-16T09:53:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000210,acct_000210_owner,plan_upgrade,2024-09-22T09:53:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000211,acct_000211_owner,signup,2024-05-02T19:23:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000211,acct_000211_owner,first_invoice_created,2024-05-07T19:23:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000211,acct_000211_owner,first_payment_received,2024-05-14T19:23:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000212,acct_000212_owner,signup,2024-08-08T13:06:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000212,acct_000212_owner,first_invoice_created,2024-08-15T13:06:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000212,acct_000212_owner,first_payment_received,2024-08-16T13:06:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000212,acct_000212_owner,app_integration_connected,2024-08-30T13:06:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000212,acct_000212_owner,feature_activated,2024-09-11T13:06:00+00:00,2024-09-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000213,acct_000213_owner,signup,2024-01-13T12:12:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000213,acct_000213_owner,first_invoice_created,2024-01-18T12:12:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000213,acct_000213_owner,first_payment_received,2024-01-20T12:12:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000214,acct_000214_owner,signup,2024-02-22T11:41:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000214,acct_000214_owner,first_invoice_created,2024-02-23T11:41:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000214,acct_000214_owner,first_payment_received,2024-02-25T11:41:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000214,acct_000214_owner,app_integration_connected,2024-03-13T11:41:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000214,acct_000214_owner,feature_activated,2024-03-25T11:41:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000214,acct_000214_owner,plan_upgrade,2024-05-04T11:41:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000215,acct_000215_owner,signup,2024-06-08T10:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000215,acct_000215_owner,first_invoice_created,2024-06-11T10:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000215,acct_000215_owner,first_payment_received,2024-06-15T10:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000215,acct_000215_owner,app_integration_connected,2024-06-22T10:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000216,acct_000216_owner,signup,2024-09-07T17:13:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000216,acct_000216_owner,first_invoice_created,2024-09-15T17:13:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000216,acct_000216_owner,first_payment_received,2024-09-20T17:13:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000216,acct_000216_owner,app_integration_connected,2024-10-05T17:13:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_000216,acct_000216_owner,plan_upgrade,2024-11-08T17:13:00+00:00,2024-11-01,,"{""source"": ""simulation""}"
acct_000217,acct_000217_owner,signup,2024-03-20T08:17:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000217,acct_000217_owner,first_invoice_created,2024-03-22T08:17:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000218,acct_000218_owner,signup,2024-09-09T20:11:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000219,acct_000219_owner,signup,2024-03-01T13:50:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000219,acct_000219_owner,first_invoice_created,2024-03-05T13:50:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000220,acct_000220_owner,signup,2024-01-06T12:03:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000220,acct_000220_owner,first_invoice_created,2024-01-08T12:03:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000220,acct_000220_owner,first_payment_received,2024-01-10T12:03:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000220,acct_000220_owner,app_integration_connected,2024-01-16T12:03:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000221,acct_000221_owner,signup,2024-09-04T19:04:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000221,acct_000221_owner,first_invoice_created,2024-09-12T19:04:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000222,acct_000222_owner,signup,2024-06-17T17:06:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000222,acct_000222_owner,first_invoice_created,2024-06-24T17:06:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000222,acct_000222_owner,first_payment_received,2024-06-27T17:06:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000222,acct_000222_owner,app_integration_connected,2024-07-06T17:06:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000222,acct_000222_owner,feature_activated,2024-08-05T17:06:00+00:00,2024-08-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000223,acct_000223_owner,signup,2024-01-24T20:58:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000224,acct_000224_owner,signup,2024-01-02T15:54:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000224,acct_000224_owner,first_invoice_created,2024-01-09T15:54:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000224,acct_000224_owner,first_payment_received,2024-01-12T15:54:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000224,acct_000224_owner,app_integration_connected,2024-01-19T15:54:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000224,acct_000224_owner,feature_activated,2024-01-27T15:54:00+00:00,2024-01-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000225,acct_000225_owner,signup,2024-02-16T19:58:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000226,acct_000226_owner,signup,2024-02-11T17:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000226,acct_000226_owner,first_invoice_created,2024-02-21T17:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000226,acct_000226_owner,first_payment_received,2024-02-29T17:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000226,acct_000226_owner,app_integration_connected,2024-03-17T17:09:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000226,acct_000226_owner,feature_activated,2024-03-31T17:09:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000227,acct_000227_owner,signup,2024-05-20T18:37:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000227,acct_000227_owner,first_invoice_created,2024-05-29T18:37:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000227,acct_000227_owner,first_payment_received,2024-05-30T18:37:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000227,acct_000227_owner,app_integration_connected,2024-06-15T18:37:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000227,acct_000227_owner,feature_activated,2024-07-05T18:37:00+00:00,2024-07-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000227,acct_000227_owner,plan_upgrade,2024-07-29T18:37:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000228,acct_000228_owner,signup,2024-09-10T15:32:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000229,acct_000229_owner,signup,2024-02-21T18:56:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000229,acct_000229_owner,first_invoice_created,2024-02-27T18:56:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000230,acct_000230_owner,signup,2024-08-08T14:21:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000231,acct_000231_owner,signup,2024-07-24T09:20:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000232,acct_000232_owner,signup,2024-05-12T10:43:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000233,acct_000233_owner,signup,2024-02-03T09:27:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000233,acct_000233_owner,first_invoice_created,2024-02-04T09:27:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000233,acct_000233_owner,first_payment_received,2024-02-10T09:27:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000233,acct_000233_owner,app_integration_connected,2024-03-01T09:27:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000233,acct_000233_owner,feature_activated,2024-03-02T09:27:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000234,acct_000234_owner,signup,2024-03-18T08:37:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000234,acct_000234_owner,first_invoice_created,2024-03-20T08:37:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000234,acct_000234_owner,first_payment_received,2024-03-22T08:37:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000234,acct_000234_owner,app_integration_connected,2024-03-24T08:37:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000234,acct_000234_owner,feature_activated,2024-04-20T08:37:00+00:00,2024-04-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000235,acct_000235_owner,signup,2024-07-12T18:48:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000236,acct_000236_owner,signup,2024-05-20T12:22:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000236,acct_000236_owner,first_invoice_created,2024-05-24T12:22:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000237,acct_000237_owner,signup,2024-03-22T15:14:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000237,acct_000237_owner,first_invoice_created,2024-03-31T15:14:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000237,acct_000237_owner,first_payment_received,2024-04-03T15:14:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000237,acct_000237_owner,app_integration_connected,2024-04-21T15:14:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000237,acct_000237_owner,feature_activated,2024-04-28T15:14:00+00:00,2024-04-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000238,acct_000238_owner,signup,2024-09-12T09:48:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000238,acct_000238_owner,first_invoice_created,2024-09-21T09:48:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000238,acct_000238_owner,first_payment_received,2024-09-26T09:48:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000238,acct_000238_owner,app_integration_connected,2024-10-14T09:48:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_000239,acct_000239_owner,signup,2024-07-18T20:52:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000240,acct_000240_owner,signup,2024-01-06T12:44:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000240,acct_000240_owner,first_invoice_created,2024-01-15T12:44:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000240,acct_000240_owner,first_payment_received,2024-01-22T12:44:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000240,acct_000240_owner,app_integration_connected,2024-01-23T12:44:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000240,acct_000240_owner,feature_activated,2024-02-18T12:44:00+00:00,2024-02-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000241,acct_000241_owner,signup,2024-06-01T10:55:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000242,acct_000242_owner,signup,2024-02-05T19:40:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000243,acct_000243_owner,signup,2024-09-07T14:26:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000243,acct_000243_owner,first_invoice_created,2024-09-15T14:26:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000243,acct_000243_owner,first_payment_received,2024-09-22T14:26:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000243,acct_000243_owner,app_integration_connected,2024-10-08T14:26:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_000243,acct_000243_owner,feature_activated,2024-10-30T14:26:00+00:00,2024-10-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000243,acct_000243_owner,plan_upgrade,2024-11-23T14:26:00+00:00,2024-11-01,,"{""source"": ""simulation""}"
acct_000244,acct_000244_owner,signup,2024-03-12T12:46:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000245,acct_000245_owner,signup,2024-01-05T10:48:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000245,acct_000245_owner,first_invoice_created,2024-01-10T10:48:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000245,acct_000245_owner,first_payment_received,2024-01-10T10:48:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000246,acct_000246_owner,signup,2024-05-15T18:27:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000246,acct_000246_owner,first_invoice_created,2024-05-20T18:27:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000246,acct_000246_owner,first_payment_received,2024-05-20T18:27:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000247,acct_000247_owner,signup,2024-07-09T11:48:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000248,acct_000248_owner,signup,2024-07-04T12:43:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000248,acct_000248_owner,first_invoice_created,2024-07-05T12:43:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000248,acct_000248_owner,first_payment_received,2024-07-05T12:43:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000249,acct_000249_owner,signup,2024-01-08T14:38:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000249,acct_000249_owner,first_invoice_created,2024-01-14T14:38:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000249,acct_000249_owner,first_payment_received,2024-01-15T14:38:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_000250,acct_000250_owner,signup,2024-04-10T11:49:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000251,acct_000251_owner,signup,2024-05-11T09:00:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000251,acct_000251_owner,first_invoice_created,2024-05-18T09:00:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000252,acct_000252_owner,signup,2024-03-05T14:34:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000252,acct_000252_owner,first_invoice_created,2024-03-15T14:34:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000252,acct_000252_owner,first_payment_received,2024-03-22T14:34:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000252,acct_000252_owner,app_integration_connected,2024-04-08T14:34:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000252,acct_000252_owner,feature_activated,2024-04-19T14:34:00+00:00,2024-04-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000253,acct_000253_owner,signup,2024-02-13T19:02:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000253,acct_000253_owner,first_invoice_created,2024-02-15T19:02:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000253,acct_000253_owner,first_payment_received,2024-02-19T19:02:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000253,acct_000253_owner,app_integration_connected,2024-02-22T19:02:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000253,acct_000253_owner,feature_activated,2024-02-24T19:02:00+00:00,2024-02-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000254,acct_000254_owner,signup,2024-08-03T13:36:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000255,acct_000255_owner,signup,2024-07-10T09:25:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000256,acct_000256_owner,signup,2024-03-20T15:53:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000256,acct_000256_owner,first_invoice_created,2024-03-27T15:53:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000256,acct_000256_owner,first_payment_received,2024-04-02T15:53:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000257,acct_000257_owner,signup,2024-07-04T11:27:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000257,acct_000257_owner,first_invoice_created,2024-07-07T11:27:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000257,acct_000257_owner,first_payment_received,2024-07-08T11:27:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000258,acct_000258_owner,signup,2024-07-10T19:21:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000259,acct_000259_owner,signup,2024-03-03T16:40:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000259,acct_000259_owner,first_invoice_created,2024-03-11T16:40:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000259,acct_000259_owner,first_payment_received,2024-03-14T16:40:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000259,acct_000259_owner,app_integration_connected,2024-03-28T16:40:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000259,acct_000259_owner,feature_activated,2024-04-21T16:40:00+00:00,2024-04-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000259,acct_000259_owner,plan_upgrade,2024-05-28T16:40:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000260,acct_000260_owner,signup,2024-06-12T19:52:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000260,acct_000260_owner,first_invoice_created,2024-06-16T19:52:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000260,acct_000260_owner,first_payment_received,2024-06-22T19:52:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000260,acct_000260_owner,app_integration_connected,2024-07-08T19:52:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000260,acct_000260_owner,feature_activated,2024-07-23T19:52:00+00:00,2024-07-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000260,acct_000260_owner,plan_upgrade,2024-09-20T19:52:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000261,acct_000261_owner,signup,2024-02-05T12:12:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000261,acct_000261_owner,first_invoice_created,2024-02-06T12:12:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000261,acct_000261_owner,first_payment_received,2024-02-08T12:12:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000261,acct_000261_owner,app_integration_connected,2024-02-17T12:12:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000261,acct_000261_owner,feature_activated,2024-03-15T12:12:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000261,acct_000261_owner,plan_upgrade,2024-05-04T12:12:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000262,acct_000262_owner,signup,2024-02-06T20:40:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000262,acct_000262_owner,first_invoice_created,2024-02-09T20:40:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000263,acct_000263_owner,signup,2024-08-22T17:41:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000263,acct_000263_owner,first_invoice_created,2024-08-26T17:41:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000263,acct_000263_owner,first_payment_received,2024-08-30T17:41:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000263,acct_000263_owner,app_integration_connected,2024-09-04T17:41:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000263,acct_000263_owner,feature_activated,2024-09-23T17:41:00+00:00,2024-09-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000264,acct_000264_owner,signup,2024-03-15T09:30:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000265,acct_000265_owner,signup,2024-05-19T08:22:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000265,acct_000265_owner,first_invoice_created,2024-05-25T08:22:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000265,acct_000265_owner,first_payment_received,2024-05-27T08:22:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000266,acct_000266_owner,signup,2024-08-15T08:03:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000266,acct_000266_owner,first_invoice_created,2024-08-24T08:03:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000266,acct_000266_owner,first_payment_received,2024-08-30T08:03:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000267,acct_000267_owner,signup,2024-02-21T09:39:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_000267,acct_000267_owner,first_invoice_created,2024-03-01T09:39:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000267,acct_000267_owner,first_payment_received,2024-03-02T09:39:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_000268,acct_000268_owner,signup,2024-09-24T08:28:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000268,acct_000268_owner,first_invoice_created,2024-10-03T08:28:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_000268,acct_000268_owner,first_payment_received,2024-10-07T08:28:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_000269,acct_000269_owner,signup,2024-08-17T10:03:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000269,acct_000269_owner,first_invoice_created,2024-08-18T10:03:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000269,acct_000269_owner,first_payment_received,2024-08-23T10:03:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_000270,acct_000270_owner,signup,2024-06-23T09:32:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000270,acct_000270_owner,first_invoice_created,2024-07-03T09:32:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000270,acct_000270_owner,first_payment_received,2024-07-07T09:32:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000270,acct_000270_owner,app_integration_connected,2024-07-13T09:32:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000270,acct_000270_owner,feature_activated,2024-08-07T09:32:00+00:00,2024-08-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000270,acct_000270_owner,plan_upgrade,2024-09-14T09:32:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_000271,acct_000271_owner,signup,2024-04-23T15:28:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000271,acct_000271_owner,first_invoice_created,2024-04-28T15:28:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000271,acct_000271_owner,first_payment_received,2024-04-29T15:28:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_000271,acct_000271_owner,app_integration_connected,2024-05-01T15:28:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_000271,acct_000271_owner,feature_activated,2024-05-03T15:28:00+00:00,2024-05-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000272,acct_000272_owner,signup,2024-06-10T14:26:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000272,acct_000272_owner,first_invoice_created,2024-06-12T14:26:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000272,acct_000272_owner,first_payment_received,2024-06-20T14:26:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_000272,acct_000272_owner,app_integration_connected,2024-07-08T14:26:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_000272,acct_000272_owner,feature_activated,2024-07-14T14:26:00+00:00,2024-07-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_000273,acct_000273_owner,signup,2024-06-03T13:06:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
