account_id,month,mrr_start,mrr_end,plan_tier,status,feature_x_adopted_flag,is_new_customer,is_plan_upgrade,feature_adoption_lift_eligible,mrr_delta,bridge_component
acct_000566,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000566,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000566,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000567,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000567,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000567,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000567,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000567,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000567,2024-06-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000567,2024-07-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000567,2024-08-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2024-09-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000567,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000567,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000568,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000568,2024-10-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000568,2024-11-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000568,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000568,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000568,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000568,2025-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000568,2025-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000568,2025-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000568,2025-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000569,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000569,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000570,2024-01-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000570,2024-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-07-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-08-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-09-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-10-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-11-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2025-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2025-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2025-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000570,2025-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000571,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000571,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000572,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000572,2024-02-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000572,2024-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000572,2024-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000572,2024-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000572,2024-06-01,49.0,0.0,free,churned,0,0,0,0,-49.0,Other/Residual
acct_000572,2024-07-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2024-08-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2024-09-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2024-10-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2024-11-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2024-12-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2025-01-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2025-02-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2025-03-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2025-04-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2025-05-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000572,2025-06-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000573,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000573,2024-09-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000573,2024-10-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2024-11-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2025-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2025-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2025-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000573,2025-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000574,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000574,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000575,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000575,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000575,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000575,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000575,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000575,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000575,2024-07-01,0.0,64.0,starter,active,1,1,0,1,64.0,New Customers
acct_000575,2024-08-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2024-09-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000575,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000575,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000576,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000576,2024-03-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000576,2024-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000576,2024-05-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000576,2024-06-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2024-07-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000576,2024-08-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2024-09-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000576,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000577,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000577,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000578,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000578,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000578,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000578,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000578,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000578,2024-06-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000578,2024-07-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000578,2024-08-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2024-09-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000578,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000578,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000579,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000579,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000580,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000580,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000580,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000580,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000580,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000580,2024-06-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000580,2024-07-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000580,2024-08-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2024-09-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000580,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000580,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000581,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000581,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000581,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000581,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000581,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000581,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000581,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000581,2024-08-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000581,2024-09-01,49.0,99.0,growth,active,1,0,1,0,50.0,Plan Upgrade
acct_000581,2024-10-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000581,2024-11-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000581,2024-12-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000581,2025-01-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000581,2025-02-01,99.0,0.0,free,churned,1,0,0,0,-99.0,Other/Residual
acct_000581,2025-03-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000581,2025-04-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000581,2025-05-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000581,2025-06-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000582,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000582,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000582,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000582,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000582,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000582,2024-06-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000582,2024-07-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2024-08-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2024-09-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2024-10-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2024-11-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2025-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2025-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2025-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000582,2025-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000583,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000583,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000583,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000583,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000583,2024-05-01,0.0,64.0,starter,active,1,1,0,1,64.0,New Customers
acct_000583,2024-06-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000583,2024-07-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000583,2024-08-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000583,2024-09-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000583,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000583,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000583,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000583,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000583,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
